latitude,longitude,stars,review_stars,text,sentiment,review_count,average_stars,yelping_since,fans,funnyVotes,usefulVotes,coolVotes
36.240359,-115.0942439,5,3.5,"One of the most fantastic moves I've ever had. I've moved 6 times in the last 10 years and this was by far the best. The guys were courteous, hard working and friendly. They truly cared about my items and my home",0.335416666667,2,5.0,2010-11,1,0,2,0
36.240359,-115.0942439,5,3.5,I just move from Reno to Las Vegas with Puliz moving and storage. They were very customer friendly and handle everything with extreme care. Definitely will use them for any future moves.,0.09,4,3.75,2011-06,0,0,1,0
36.0933130785,-115.185963414,5,5.0,"Premier Sportscar Service is the best place for Porsche service anywhere in Las Vegas, if not in the entire country.  

Kent Moore was the lead tech for the Petersen/White Lightning team, that won every major endurance sports car race. His prices are more than reasonable, and you couldn't find a more honest mechanic that knows everything there is to know about Porsche cars, from Cayennes to GT3 4.0's. Even if I was across the country, it would be worth it to ship my car here for any tuning, repair, maintenance, or adjustments. 

Absolutely and highly recommend this shop!!",0.36125,11,3.7,2009-08,0,0,0,0
36.0933130785,-115.185963414,5,5.0,"Recently went to Premier Sportscar Service for a minor tire issue.  The scheduler went out of her way to handle my issue in a timely manner.  When I arrived at the shop,I was graciously greeted, and give a tour.  I was impressed by the extent of work being done here.  
It was apparent that a high level of expertise was present, and mechanics with an attention to detail would perform my work.
If you have a Porsche and need repairs, or upgrades done, I would definitely consider Premier.  I will be back!",0.145,4,5.0,2013-09,0,0,0,0
36.0933130785,-115.185963414,5,5.0,"Premier Sportscar Serivce is the only place to take your late model Porsche. They recently serviced my 911 Carerra 4. Not only are they professional, but their prices are more than fair for what they provide: quality and attention to detail. I hope other Porsche owners know that we have one of the best Porsche shops around right here in our backyard. You won't find nicer people than Kent, Amy and Matt. If you're looking for quality, honest service done right, this is the only place to take your P-car in my opinion.",0.234340659341,1,5.0,2014-07,0,0,0,0
36.2040034,-115.1296249,1,2.0,"Talk about some crappy customer service... went in there today and there was a guy waiting at the register to pay for his stuff, no one was to be found anywhere... after 10 mins or so, we couldn't find what we were looking for. When we were walking out the poor guy was still standing there and no one helped him. I personally would have just left. My husband wanted to say something but we were in a hurry. there were 3 workers all in the back chit chatting and gossiping. And one standing outside smoking... Really? Get to work! you don't get paid to stand around and have customers wait on you. Petsmart is way better than this place and they actually care about their customers, so don't waste your time coming here.",0.0166666666667,203,3.85,2011-02,8,0,0,0
36.2040034,-115.1296249,1,2.0,"Not a great grooming department & customer service stinks.

Firstly, I called to make an appointment at  the grooming department about 2 weeks in advance and ask that the main groomer tend to my cat because this would be his first time at the groomers. They agreed and I set up the appointment. Upon entering the grooming area the groomers were all outside smoking and no one was at the desk. I waited for about 15 minutes and then I went outside and asked to speak to someone regarding getting my cat groomed.

After they came in we discussed grooming and agreed on getting him an oatmeal bath, nail clipping, and trim. I had asked that he recieved a lion cut due to the Vegas heat. 

I was quoted an hour for the entire service so I was excited about the time due to the  fact I would be able to pick up groceries while he was being pampered. But before I left I noticed that here was some non-needed loud dryers going on in the back room (which had no animals in it). I asked that they only use the dryers when needed due to the fact that he is scared of loud noises, they ignored my request and tried to take him to the back. He of course would have none of that and they had to turn them off anyway.

When I arrived back to pick him up he was just then getting dried. Another hour later they said he was done (2 1/2 hrs so far). They put him in his carrier before I saw him so I assumed he was done as we had discussed, payed them a pretty penny for the work, and went home. When I got home and took him our of the carrier I found that half of the agreed upon services were not completed. He had no lion cut, had danrif all on his fur, and his nails had been jaggly done. Needless to say I will not use their grooming services again.

In addition to the bad grooming services, this Petco has awful customer service in store. The cashiers are rarely avaliable up front and if you have questions or need anything you have to wonder around the store for some time to find someone. I personally refrain from going to Petco and instead reccomend Petsmart.",-0.0516666666667,29,3.21,2011-08,0,0,2,0
36.2040034,-115.1296249,5,2.0,"hey N LV yelpers!

came here yesterday to pick up my teacup yorkie puppy new toys. :))

This location is nearest to me. 

I'm a huge fan of petco's 2 for $5 toys. My puppy loves getting new toys and with petco's great deals... I can afford to pick up new toys often. I also found a steal at the markdown bin... a nylabone product for $4.

Customer service is great! Peggy one of the workers there was really nice. We talked a lot about yorkies.

I walked out with a bag of nylabone's denta bones + toys + nylabone teething bone and a happy puppy.

I'll def come back here for all of Ebi's needs. 

-Miss Yelp 2011",0.450909090909,524,3.95,2009-04,140,0,1,0
36.2040034,-115.1296249,3,2.0,"After we adopted our kitties I visited this Petco a few times to price food and litter. Not really impressed with the store. It also always smells funny. However, after we had to switch them to a limited ingredient diet I found that this store was a good stopgap. It is close to our house and has a small selection of some of the grain and gluten free food which I cannot find at the other pet store.",0.0254464285714,84,3.74,2010-08,3,0,0,0
36.2040034,-115.1296249,1,2.0,"I was there today and there was only one person running the store. After 15min trying to find what I needed with no help I went to the check stand and there was a former employee complaining with a store associate about how bad it was to work there and that she had quit her job there, and I just wanted to buy my stuff and leave but the only checker was busy with another customer. Point is there are people who really want to work for this company and do a great job, but when employers become picky and will only hire because of  your looks or your friends or employees with benefits, the business will suffer badly.  This Petco is dying a slow death because of very bad business practices. It wont do any good to contact the EEO about this, they just turn the other way. Sorry Petco you've lost my business permanently!",-0.111428571429,11,2.91,2012-02,0,0,0,0
36.2040034,-115.1296249,1,2.0,"The toys and bones were not for me! I'm a high class hound and deserve the supreme.
I ain't barkin' around!",0.2,29,3.83,2012-12,1,2,0,0
36.2040034,-115.1296249,2,2.0,"I came here due to needin a new better litter box. Right before here I went to PetSmart just to compare prices OMG this petco is DOUBLE prices for same exact litter boxes other store offers. I find that insane. 

Other then that.... It's a nice store, people are friendly- enough. But definitely will price compare before buying from here!!",0.0581385281385,4,3.0,2013-04,0,0,1,0
36.2040034,-115.1296249,1,2.0,"Horrific.

Went in looking for a new bird cage. As I walked in, there were 4 employees standing around by the door and not one greeted me. Not one asked if I needed any help. By the time I picked out the cage I wanted (which was rather large and heavy)- not one employee offered to help as I brought it to the register. 

Once at the register, not one employee was in sight. I stood there for some time. One of the groomers saw me and continued to groom her dog. A couple more minutes passed and then she looked over at me again... and this time finally called to get an employee to the register.

Once the employee was at the register, he was actually pretty rude. But he did finally ask if I needed some help. At this point I really didn't need it since I knew I was going to be buying a large cage so I parked close. I declined the offer and then he gave a snarky remark along with a mumble under his breath.

What the hell was/is their problem?! 

Now I know why I never go into this dump. Dump? Yea, it's also dirty.

Go to Petsmart instead. I've never had a problem with their service.",-0.0442911255411,44,4.18,2012-02,2,0,2,0
36.2040034,-115.1296249,1,2.0,Walked up to the door a half hour before posted store closing time. The girl at the door looks out and tells me they're closed. Thanks for nothing.,-0.0222222222222,6,2.33,2013-05,0,0,0,0
36.2040034,-115.1296249,4,2.0,"We have changed our cat food to all grain-free due to allergies. They carry Blue Buffalo brand, and we really like their dry for her. We were surprised at how many different canned food brands they carry as well. 
Brittany was very friendly and cheerful as we checked out.",0.166203703704,162,3.91,2010-10,4,0,0,0
36.197365,-115.191711,5,3.0,"I stopped eating red meat for a while.  Decided to get a burger because I was starving and it sounded good at the time (cause I was drunk!).  Lo and behold, Fatburger carry's Trukey Burgers!  YEAH!  Had 3 over a three day period.  Loved it!!!!",0.180859375,626,3.55,2006-01,10,0,0,0
36.197365,-115.191711,4,3.0,"Fatburger. So good. After a long day of golf in 118 degree weather @ Angel Park, this place hit the spot.  Gotta get the fatburger with cheese, add bacon and egg. Man that egg makes the sandwich.  Pair it with a side of fries and wash all that grease down with a thick, ice cold milkshake.",-0.0811111111111,142,3.8,2008-03,2,0,0,0
36.197365,-115.191711,4,3.0,"this place is great-it doesn't matter where it's located in a food court or a stand-alone shop. they are always consistent. every thing is made to order. and the burgers always leave you wanting more. i lived across the street from in & out burger for 3 years-they are good but-fatburger is #1. always good service, fast & friendly staff, place is always clean & the decor is traditional burger stand. love it!!!

i would recommend fatburger to everyone-even if you don't like burgers-",0.452025462963,634,3.34,2008-11,36,0,0,0
36.197365,-115.191711,3,3.0,The first time I tried a Fatburger back home in Washington State I about keeled over in disgust. Relish on a burger? No way!!! It is beyond gross. I am glad I gave this chain another try knowing to order without the relish. The folks at this joint are super friendly and I loved that everything is made to order. I had a large burger and I swear it took me a good half hour to get a good portion of it down. MMMMhhh yeah FATBURGER!!!,0.275177744709,173,2.9,2008-06,7,0,0,0
36.197365,-115.191711,4,3.0,"OK I get that if you eat too many Fatburgers, you will get fat. But at least, you'll be fat and happy.  I've recently re-discovered how good this burger can be. My relatives go to this Texas Station Casino now and then and try to beat the gambling odds and Gods. But after gambling if they have money left, they get something to eat and replenish all those calories expended cussing out the machines.  On this trip, they bought me a large Fatburger.  Yum, I hadn't had a fat juicy, delicious, warm Fatburger in awhile.  What a treat.

There was a little more mayo than I like, and the lettuce and tomato along with the onions and relish made for messy eating.  But the best part was the seared, fresh juicy hamburger patty. The bun was fresh and didn't fall apart. Overall this burger can hold its own against any burger joint in this town.",0.351488095238,566,3.64,2008-12,50,2,2,2
36.197365,-115.191711,2,3.0,"This location may be too busy to get some real service.  The last couple of times I've gone my orders have been messed up.  They have two kinds of fries, but even if you ask for fat ones your getting skinny.  Don't bother asking for condiments when ordering because they are not going to be there when you get your food.  Maybe it's just too busy for them to get it right.",0.137142857143,173,2.9,2008-06,7,0,1,0
36.197365,-115.191711,2,3.0,"The food was satisfactory, but definitely NOT worth the price. I had to wait forever, and it wasn't that busy at the time, either. The service could have been a lot better.",0.15,15,3.13,2010-01,0,0,2,0
36.197365,-115.191711,1,3.0,"I'm still disappointed in this server. My friend ordered us some burgers and mine is always a cheese burger with mustard only. He came back to the table and we chit chatted for a bit and I looked at the receipt and it said a cheese burger with everything but mustard. I told my friend and he went back up to catch them before they made the burger and right away before he opened his mouth she said ""We are already cooking the burgers so you can't change your order"", he said ok I was just wanting to tell you that the burger is suppose to be a cheeseburger with mustard only and it's wrong on the ticket. This server had the nerve to tell him that he was lying and didn't tell her that. 

Wow I couldn't believe it when he told me. If it were me she wouldn't have said it again that is for sure. What in the world has happened to customer care and satisfaction? It was such a simple thing that all she had to say was I'm sorry for the mix up and it will be no problem. I really don't think she should be waiting on customers.

Rudeness is not tolerated by this customer and they have lost 2 good customers.

PS: I have her name but I don't think I need to mention that as I'm sure anyone that frequents there knows who I am talking about.",0.0647321428571,58,3.29,2008-02,0,0,3,0
36.197365,-115.191711,4,3.0,"Service was friendly and fast, especially for being fairly busy and only having one person start the cooking and take the orders. I guess the other person was on break? Fat Burger is just as good in AZ and Cali as it is in Nevada. I order the veggie burger meal, my daughter a medium burger meal and my boyfriend the large burger meal. It came out to $31, and it was worth every bite. To save money next time we'll share soda's and save about $2 per drink since it's bottomless. :). Also if you wanted to save on time, call in the order. Remember Hidden Valley Ranch packet isn't free BUT sometime if you wait till the end and smile while asking nicely, you just might get it for free. :)",0.252801120448,160,3.54,2010-09,3,0,0,0
36.197365,-115.191711,3,3.0,"People seem to hate on Fatburger especially when in comparison to In-N-Out.  I love both !!  I know that Fatbuger is a bit more pricey, but I'm a fan.

February 2, 2011

Intended on playing Bingo.  I arrived late and ended up eating Fatburger and gambling.  

Ordered:
Skinny Fries (Well-Done)
Fat Burger (no onions and relish)

PROS:
* convenient location located inside casino near movie theaters
* clean eating area
* they got my order right!  
* Unsweetened Green Tea and Black Tea!
*Chili fries and you can add an egg to your burger!

CONS:
* Wouldn't accept my BOGO coupon. Cashier didn't know how to enter it.

TIPS:
* Skinny fries taste incredible Well Done and extra Crispy !

This place would have gotten a 4 star if my coupon was accepted.  The only reason he didn't accept it was because he didn't know how to enter into the system.  I figured call a manager and off I go, but I guess that didn't cross his mind.  It's all good.  I still have the coupon and will use it next time I go to a Fatburger.  This is your typical Fast Food burger joint.  Just a bit more pricey.  Super Good though. I recommend you try Fatburger if you haven't already done so.",0.176729024943,143,3.87,2011-01,3,1,1,1
36.197365,-115.191711,3,3.0,Not the first fat burger that I have had and will not be the last. Good burger better fries. One thing I will say there was only two girls working and they were a little busey and those two did a good job getting food out.,0.280357142857,221,3.42,2011-02,2,0,0,0
36.197365,-115.191711,1,3.0,"Would have gave it a 3 star for a typical world burger chain restaurant, if it was not for the horrible service. We were walking down the main strip of Las Vegas Blvd. My friend Steve wanted to eat at Denny's, I said Hell no. Let go somewhere it's happening. Well we came up to Fat Burgers, right off the main drag. It was not to busy. I was not to hungry, but I ordered anyway. 

Here what I ordered, a large chocolate shake with whip cream on top, which it was really good. My sister ordered to Fry's, which it tasted like Burger King Fry's. It was not to bad. She also ordered the strawberry shake. She liked it. I drank the rest of it. My friend Steve ordered the chili, he said it was ok. 

Now to the service. We were #62, 63,64,65,66 and 67 were all waited on before we got our food. I sat and watch and stared at this guy making our shake. He took his sweet Ass time. I never in my life seen a human being take so long to make 2 simple shakes. Our waiter was horrid. I think litteredly  think he was stone. I had to ask him where is our food? He said""ah i don't know"". We finally got our food 45 minutes later. Remember this is a popular burger joint, the burgers and food are prepped. They suppose to cook the burgers quickly. 

BAD BAD BAD SERVICE for a renowned burger joint, we should have gone to DENNY's, at least we would have got better service. Hope to God the CEO of FAT BURGERS reads this YELP!",0.0090811965812,167,3.73,2011-08,4,1,1,0
36.197365,-115.191711,1,3.0,"DO NOT COME HERE ! Unless you want to get taken for a fool.

Its been a couple days since we went there and I am STILL pissed.  

Food is great, a carb overload but very satisfying! 

Customer service... cashier... manager...  THEY DONT GAVE A DAM what you want... only what they can up sale you!  I went here and ordered a large combo with fries and a coke... for about 12 bucks... What I ended up paying was almost 18 bucks.

No I didn't notice how much until after I sat down and actually looked at my receipt ... yes dumb on my part but I was a little distracted with my drinking...  Any who I go up to the cashier and tell him that what I was charged was NOT what I ordered... This was before meal was prepared so I was sure it wouldn't be hard to correct... the cashier looked me right in the face and said I know that is not what you ordered but its better!

So the cashier  calls the manager over and HE tells me that he would not give me a refund that I was be happy with what I ordered. I argued that I didn't want double patty, too much food, just give me my money back ill go else where and he would not budge. He kept saying the burgers are so good that I would be grateful with the extra large meal, shake  ( it was good but I didn't need to mix shake with BEER gross plus I didn't order it). Needless to say I didn't want to start a scene since the MANAGER was the one telling the cashiers to pretty much rob us blind and I was drinking.. 

I just wanted to throw my pennies at that man and tell him he needed change more then I did... NEVER GOING BACK... 

Food however was great :(",0.146518177163,36,3.44,2008-11,1,3,1,0
36.2868873172,-115.134356614,4,4.0,"This store seems smaller than other Michael's because the aisles are always packed with open boxes and staff members stocking the shelves. This can make it difficult to navigate, especially for people with mobility issues, but it also means that the store always has new things.

I find that the people here are more helpful than they are at the Centennial branch of the store. Sometimes I'll drive out of my way to visit this store instead of another. The people who work here seem interested in crafts and that makes a difference in how they respond to customers.

Sure, Centennial has fancier/newer shelving and more scrap booking stuff, but whenever I go there I feel like I'm harassing the staff, or they're harassing me.

At the Northtown Michael's, even if they don't understand what you are talking about (""you know, the gooey stinky stuff that etches glass"") they'll try to translate and do their best to figure out how to help you.

The framing department is particularly helpful. Instead of trying to encourage you to buy glass you can't afford, they will work to stay in your budget. And for ready made frames they will open them and frame your artwork without charging. I'm a clutz, and I've broken glass for a couple of frames, so this is a big deal for me.",0.139251893939,72,3.92,2007-01,5,1,0,0
36.2868873172,-115.134356614,4,4.0,I thought I should let you know that this Michael's is now closed and moved too North fith.  I hav to say tho I liked this tore much better then the new one... just seems like they dont have as much stuff as this one did...  go to Michael's about once a week and love that they do mobile coupons now!! What a life save or should I say penny saver :D,0.445373376623,89,4.24,2010-08,4,0,3,0
36.2868873172,-115.134356614,3,4.0,"I'd have to say that I don't like this Michael's as much as the one that closed on Craig. Sure it is new and clean and has a bunch of trendy stuff. The old one on Craig was a little dingy, but the people were nice and I could usually find what I needed. However, this one has to suffice since there are not a bunch of craft store options around Aliante. It is not as well organized as I'd hoped for a new store. It seems to be a bit cluttered. I guess some of the best things about it for me is that it is near a Petsmart and In-n-Out burger :-P",0.282278138528,84,3.74,2010-08,3,0,0,0
36.2868873172,-115.134356614,4,4.0,This place is chock full of everything to create a masterpiece.  Other decorative things are available if you need to paint a masterpiece or just decorate a room or get ready for an event  =) check it out !,0.29,138,3.69,2010-12,4,0,0,0
36.2868873172,-115.134356614,4,4.0,"I love this Michaels especially since its conveniently closer to me than the old Michaels. I usually come here for all my holiday crafts and I love that they have coupons online to print out, so shopping here and making things myself is wayyyy cheap. When I feel like being creative or when I need picture frames, I come here. I come here for just about anything craft-wise before I go other places. Although I do agree with some reviews that it seems like the old Michaels was bigger than this one, but its also more organize and well stocked.",0.202272727273,203,3.85,2011-02,8,0,1,0
36.2868873172,-115.134356614,4,4.0,"This is probably one of my top Michael's stores in Vegas. It's clean and well stocked, the employees have always been more than helpful. Great sales and coupons are always available!! Not to mention this store does a 10% discount for military ID card holders on Wednesdays. This is not a ""full size"" store so they are sometimes lacking items that one of the larger stores may have but it's still a great store. Meets my immediate needs when I need last minute items!",0.331666666667,92,4.05,2012-03,6,0,0,0
36.2868873172,-115.134356614,5,4.0,"I love Michael's craft store; I've been there several times to purchase necessities for various crafts; I've purchased a white board there (it was a great buy with the 30-40% coupon you can load from your smartphone), fake flowers for a desk I'd purchased, frames, paint, you name it.

The only defective product I've ever purchased there was the white board which was severely warped (not that I could tell when I was purchasing it- but when I went to put it up on the wall- it wouldn't mount). Not entirely their fault, but they could monitor stock quality better.

Still love this store.",0.163636363636,153,3.57,2010-03,5,1,2,1
36.2868873172,-115.134356614,5,4.0,"I'm not much of an arts and crafts shopper, but the experience I had at this michaels was one of the best retail experiences I've had in a long time. The store was decently busy and I was more or less lost. I was approached by the manager Justin. I was rambling about everything I wanted, or thought I needed. He had me describe my project( making a necklace for EDC) then he led me towards  which glue and accessories he thought was best. He advised me well and even helped me start on it. I was very impressed by all his help and professionalism. Maybe next time  I go ill get supplies to make a championship belt made for this store",0.278333333333,74,4.0,2010-11,8,1,2,1
36.2868873172,-115.134356614,5,4.0,"Whenever any of my kids have a school project that needs to be done, bam! Just like that, we are at Michaels getting all the materials they need. Every time I have come to this location we have found everything we needed like poster boards, clay, glitter, etc.

Since my wife signed us up for the Michael's email club, we tend to get special coupons that we can access through our phones by them scanning the bar code. We save anywhere from 20 to 40 percent certain items. Sometimes we get a bogo free coupon and its usually unlimited so that equates to 50 percent each item!

Service is outstanding for if they ever see you just standing there looking dazed and confused, they actually approach you and make sure to lead you in the direction of the whatever it is that you are looking for. They also do a good job of keeping the entire clean and organized which is not an easy thing to do for the store itself is pretty big.

So when it comes to arts and crafts, Michaels is the first place we think of going and in most cases, we come home with just about everything we need. Good thing this location is not too far from us for that is another convenience that we are thankful for.

Yelp 2014 365 Review Challenge #141",0.213627819549,475,3.71,2011-08,34,3,6,3
36.2388802,-115.1782822,5,4.5,"The service was fast, 4 tires and wheels in 45 mins, VERY friendly, great sales, won't go anywhere else!",0.5625,482,3.45,2007-07,27,2,4,2
36.2388802,-115.1782822,5,4.5,"So I'm from the Los Angeles area and drive out to Vegas late at night (clocking 90-95 miles per hour) with the top down.  The next day, I check into my hotel and in the light of day I see I have NO tread on my tires.  Sweet jeebus...one false move and I could have been toast.  Well, I'm whining to my nephew who immediately gets on the phone to his good friend, Kyle, who works at Discount Tire.  So he makes an appointment and we take the car in.  Wow!  Kyle was just fantastic and really seemed to know what he was talking about and had me in and out in no time!  Now, it didn't appear that I received preferential treatment because of my nephew's connection.  During the wait time, I could hear people's comments and see their reactions and people were pretty pleased!  Now my car rides smooth and I have no concerns about a blow out on the highway.  Thanks, Travis and Kyle!",0.226296296296,165,4.11,2008-09,2,1,2,2
36.2388802,-115.1782822,5,4.5,"We always go to the one on Centennial, but there are not listed here. They have a fast and friendly service, complementary coffee and water, and clean bathrooms. A+",0.313888888889,284,4.07,2010-12,7,0,1,0
36.2388802,-115.1782822,5,4.5,I love this place! They sure know about tires. Great staff. VASSIE is the greatest! go see him if you have any questions. He's very knowledable and extremely friendly. I won't take my car anywhere else!!  Reasonable prices also!!,0.574776785714,17,4.06,2009-08,0,0,0,0
36.2388802,-115.1782822,5,4.5,"Simply the best! The shop was busy when I got there, but they still took the time to acknowledge me. The sales person explained the different types of tires. He was knowledgeable, honest, and helpful. I purchased 4 new tires.",0.306060606061,7,4.43,2011-06,0,0,0,0
36.2388802,-115.1782822,5,4.5,"I've learned today that a nail puncturing your tire is bad.  Quick google search (and a reprimand from my father) brought me here.  They had the option to schedule an appointment but there wasn't one open until nearly noon and I had work to get to!  Since it was almost 8am and that's when it opens I figured it's best to just make an impromptu visit and voila, no wait, which makes the appointment system weird in itself but I digress, I'm getting away from myself.

In short, the gentleman helped me right away, looked at my tires, answered any questions I had, gave me the overall status of my tires (aside from the puncture of course), and they took my truck into the shop.  

The customer rep said fixing the tire was free but did up-sell me the rotation and balancing for the ""special price of $25!"".  I ended up accepting anyway since it had been a while since I've done that and the customer service was great enough that I didn't mind.  Although afterwards did try to see if I was interested in rims which was a line I wasn't willing to cross.  Otherwise though, he wasn't really pushy.  The wait wasn't too long and the ride feels smooth again. :)  Recommended.",0.187023809524,28,4.03,2011-07,0,0,0,0
36.2388802,-115.1782822,5,4.5,"Yes, you can find a cheaper tire. I like this place because they offer a warranty and a bunch of other services with your tire purchase.

Another great thing - I was literally out of there in less than 15 minutes! Extra star for their awesome service!",0.293333333333,139,3.16,2010-02,4,0,0,0
36.2388802,-115.1782822,4,4.5,"Great location. Kept clean and the workers are great. Vassie is awesome. If they had free wifi I'd totally give these guys five stars. That's the only deal breaker for me. It's torturous sitting for at least an hour without being able to browse Facebook these days! Heh. You guys get wifi and I'll update my review with the 5 stars, fo rizzle. Otherwise, great service and great products.",0.481060606061,56,4.26,2010-06,1,0,0,0
36.2388802,-115.1782822,4,4.5,"I caught a nail.. went to Discount and was pleasantly surprised. All the guys who work in there are nice, professional and super helpful. 
They patch tires for free there so points on top of points with all the service I was getting. When I went in they were ridiculously busy so what should have been a 15 minutes visit turned into a 2 hour wait. That left me little miffed but ultimately you can't be mad with free service..!! 
i'll def be back!!",0.149679487179,191,3.65,2010-03,1,0,0,0
36.2388802,-115.1782822,5,4.5,"I'm a woman, so understandably I'm skeptical about ANY business that tries to sell me ANYTHING for my car. 

After some online research, I had a certain tire in mind that I wanted to get as I need all four tires replaced. I went to this location on Craig based on the good reviews.
 
I told the man who was helping me (he was super nice by the way) that I wanted a certain tire. He checked it out and they were out of the tire I wanted. So he recommended I get a different tire instead of waiting for the ones I picked out, because this other tire was better quality plus it was currently on sale.

Naturally, I thought he was trying to take advantage of me and make some extra cash by selling me this ""other"" tire... so I took a time-out and looked up tire reviews from my phone. Turns out I was just being a paranoid freak because he was being completely honest. The tire he recommended was actually MUCH better than the one I had picked out (I just didn't consider it because it was out of my price range online). In the store however, it ended up being only a couple dollars more than the tire I originally picked out because it was on sale. 
So I came out winning thanks to the super nice, honest Discount Tire guy! Yay!

Long story short-- this was the first time in my life that I was actually wrong about getting ripped off at a car-place. I've had my new tires for a few weeks now and I LOVE them. I can tell just by how my car rides that they're much better quality. 

I love you, Discount Tire! :)

P.S. They work quickly and have a Keurig coffee maker in the waiting area. Soo... two thumbs up for that.",0.241498144712,22,3.86,2011-01,0,0,5,3
36.2388802,-115.1782822,5,4.5,"I go to this, Discount Tire, whenever I need any tire work. I have always trusted there judgment, and on my most recent visit I was so impressed, that I decided to write my first review on Yelp for them. :-) 
About a month ago, I had planned a trip up to Mt. Charleston. I noticed a screw in my back tire, and knew Discount Tire would patch it up for me, for free! So I made arrangements to get my tire fixed, and Ryan (I hope that's his name, I double checked the receipt) looked at my tires and said that it was too unsafe to fix, that I needed new tires. After going back and forth about how I didn't want new tires and that I just wanted it patched up, he told me he could put the spare on, but really didn't want me driving in that tire how it is right now. I decided to get new tires and had to go home to get the money. When I came back he had saved my spot in line, I was still there awhile, but this was 4 in the afternoon on a Monday. Very busy point in the evening, I'm sure. I was so happy about my two new tires, the best part was that last summer I bought two tires for, $150 and he said with gas prices he would not be able to do that, but in the end I was able to get that deal after all! Did I mention I drive a truck? Discount Tire is the best!!",0.337446753247,2,3.0,2011-05,0,0,2,2
36.2388802,-115.1782822,5,4.5,"I needed to get my tires replaced and didn't know where to go so I looked on yelp for the shop with the highest rating. I live down south but since every review was really good I booked an appointment online for later in the week. within 30 minutes a representative called and asked what i need help with and said if i could bring my car in today they would give a free inspection and quote on some tires. i got there at 1:10 pm on a wednesday afternoon and omar helped me out. and literally i was in and back on the road at 1:35. the prices arent bad either. excellent service, quick and very clean nice location.",0.253709825528,26,4.56,2010-09,3,0,2,1
36.2388802,-115.1782822,3,4.5,"Sadly this would have been a 5 star review had they not scratched my car. I have been going to this location for many years. The store is clean inside and the staff is always friendly and answer all my questions.

I needed new tires all the way around. I was helped this visit right away. The total for all 4 tires with warranty was $733. That is a lot of moola! I was shocked! After checking around though it seemed this was the best deal I was going to get. I was told it would be 30 minutes. I left to grab a bite to eat and came back an hour later so I don't actually know when they were done but that didn't matter as it was ready when I got there. I was pleased with my new tires but not the scratch on my car near the front right tire. I complained right away about it. I explained the car was new and there were no other scratches and you could see fresh paint on it. I was told by the person who gave me the keys that he couldn't do anything because the person who did it went home for the day.

I can't believe that is how they represent customer service for discount tires. Basically, what they are saying is we will put brand new seven hundred and thirty three dollar tires on but if we mess up your vehicle in the process it isn't our problem.

Like I said in the past I have had a great experience here but this time wasn't great at all.",0.153813002474,497,3.91,2012-06,48,0,8,0
36.2388802,-115.1782822,5,4.5,This was the only place in town where I could find a steel rim in stock. They also had the best price as well. Excellent customer service. Great place overall. I will be buying my tires here from now on.,0.56,4,3.67,2011-09,0,0,0,0
36.2388802,-115.1782822,4,4.5,"I just bought my third set of tires here.  The price is always good compared to other competitors, and the service is swift and friendly.  On the phone, the manager said my 4 Michelin tires would be at the store in one hour, and I would be out the door in 30 minutes.  I would receive a $100 rebate to boot.

I arrived at the business in 1 hour and 15 minutes; all new tires were already there; and, despite about 10 people already in the waiting room, all tires were quickly mounted on my car and I was out the door in 29 minutes, with the $100 rebate processed online by me without any glitches within an hour after that.  So why the loss of half a star?

I was asked by the manager if I had picked up a complimentary bottle of cold water, and I responded that I had helped myself to a free bottle, but it was not cold.  Although several salesmen were moving about, no one had apparently noticed that the refrigerator was totally empty; only warm bottles rested in cases on top.  As I was leaving, I saw an employee start to restock the refrigerator with water bottles.

More importantly, when my car was returned to me I noticed that visible white lines (probably from sealant) had streaked all four tires.  It took me less than 5 minutes to wash all the streaks off with water at a nearby gas station.  But it should be obvious to the service techs that when a car owner spends several hundred dollars to buy new mounted tires, he or she would like to see them looking better upon receipt than the old worn ones that were just removed.  I feel that the technicians should spend a few extra minutes making sure that the tires are properly detailed before presenting a car for return--even if that might throw off the 30-minute promise a bit.  Speed is much less important than mounting and tightening the tires properly and presenting a nice-looking final product.  

I know these particular tires were all properly mounted and tightened because I just arrived intact in southern California without incident after driving at high speeds from North Las Vegas in the middle of the night (to beat the heat) following an enjoyable UYE at Settebello's in Henderson.  So, I highly recommend this store to others overall, despite the two minor gripes just expressed.",0.137334710744,546,4.11,2011-05,31,1,5,5
36.2388802,-115.1782822,5,4.5,Great service. Low prices.,0.4,60,2.83,2012-03,1,0,0,0
36.2388802,-115.1782822,5,4.5,Fast service! I woke up today to a flat tire and thought JUST GREAT!!! Well I've always gone to Discount Tire and have always received great service. They greeted me right away and was eager to assist me. They were able to get me in and out within 30-40 minutes. I purchased my tires from Discount Tires in Arizona and they were able to look up my information and get me fixed up right away and the best part of it was it was no charge!,0.469642857143,55,3.82,2013-06,0,0,0,0
